FID,LAT,LONG_,ELEV,dailymet_livneh2015
2033,35.65625,-103.65625,1327.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-103.65625
2034,35.65625,-103.71875,1283.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-103.71875
2035,35.65625,-103.78125,1374.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-103.78125
2036,35.65625,-103.84375,1467.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-103.84375
2037,35.65625,-103.90625,1489.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-103.90625
2038,35.65625,-103.96875,1501.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-103.96875
2039,35.65625,-104.03125,1446.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.03125
2040,35.65625,-104.09375,1420.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.09375
2041,35.65625,-104.15625,1433.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.15625
2042,35.65625,-104.21875,1419.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.21875
2043,35.65625,-104.28125,1411.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.28125
2044,35.65625,-104.34375,1435.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.34375
2045,35.65625,-104.40625,1432.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.40625
2046,35.65625,-104.46875,1613.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.46875
2047,35.65625,-104.53125,1689.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.53125
2048,35.65625,-104.59375,1852.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.59375
2049,35.65625,-104.65625,1937.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.65625
2050,35.65625,-104.71875,1989.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.71875
2051,35.65625,-104.78125,2006.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.78125
2052,35.65625,-104.84375,2024.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.84375
2053,35.65625,-104.90625,2032.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.90625
2054,35.65625,-104.96875,2077.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-104.96875
2055,35.65625,-105.03125,2074.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.03125
2056,35.65625,-105.09375,2075.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.09375
2057,35.65625,-105.15625,2054.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.15625
2058,35.65625,-105.21875,2006.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.21875
2059,35.65625,-105.28125,2129.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.28125
2060,35.65625,-105.34375,2292.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.34375
2061,35.65625,-105.40625,2278.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.40625
2062,35.65625,-105.46875,2524.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.46875
2063,35.65625,-105.53125,2933.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.53125
2064,35.65625,-105.59375,2666.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.59375
2065,35.65625,-105.65625,2589.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.65625
2066,35.65625,-105.71875,2463.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.71875
2067,35.65625,-105.78125,2737.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.78125
2068,35.65625,-105.84375,2620.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.84375
2069,35.65625,-105.90625,2313.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.90625
2070,35.65625,-105.96875,2089.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-105.96875
2071,35.65625,-106.03125,1998.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.03125
2072,35.65625,-106.09375,1942.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.09375
2073,35.65625,-106.15625,2040.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.15625
2074,35.65625,-106.21875,2046.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.21875
2075,35.65625,-106.28125,1833.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.28125
2076,35.65625,-106.34375,1698.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.34375
2077,35.65625,-106.40625,1802.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.40625
2078,35.65625,-106.46875,1994.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.46875
2079,35.65625,-106.53125,2142.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.53125
2080,35.65625,-106.59375,2213.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.59375
2081,35.65625,-106.65625,2019.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.65625
2082,35.65625,-106.71875,1807.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.71875
2083,35.65625,-106.78125,1958.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.78125
2084,35.65625,-106.84375,2225.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.84375
2085,35.65625,-106.90625,1893.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.90625
2086,35.65625,-106.96875,1859.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-106.96875
2087,35.65625,-107.03125,1902.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.03125
2088,35.65625,-107.09375,1905.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.09375
2089,35.65625,-107.15625,1915.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.15625
2090,35.65625,-107.21875,1901.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.21875
2091,35.65625,-107.28125,1899.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.28125
2092,35.65625,-107.34375,1921.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.34375
2093,35.65625,-107.40625,1948.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.40625
2094,35.65625,-107.46875,1974.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.46875
2095,35.65625,-107.53125,2008.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.53125
2096,35.65625,-107.59375,2035.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.59375
2097,35.65625,-107.65625,2082.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.65625
2098,35.65625,-107.71875,2115.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.71875
2099,35.65625,-107.78125,2125.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.78125
2100,35.65625,-107.84375,2137.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.84375
2101,35.65625,-107.90625,2109.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.90625
2102,35.65625,-107.96875,2080.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-107.96875
2103,35.65625,-108.03125,2085.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.03125
2104,35.65625,-108.09375,2106.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.09375
2105,35.65625,-108.15625,2213.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.15625
2106,35.65625,-108.21875,2256.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.21875
2107,35.65625,-108.28125,2277.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.28125
2108,35.65625,-108.34375,2265.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.34375
2109,35.65625,-108.40625,2234.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.40625
2110,35.65625,-108.46875,2188.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.46875
2111,35.65625,-108.53125,2190.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.53125
2112,35.65625,-108.59375,2176.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.59375
2113,35.65625,-108.65625,2160.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.65625
2114,35.65625,-108.71875,2031.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.71875
2115,35.65625,-108.78125,2008.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.78125
2116,35.65625,-108.84375,2074.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.84375
2117,35.65625,-108.90625,2100.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.90625
2118,35.65625,-108.96875,2164.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-108.96875
2119,35.65625,-109.03125,2121.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.65625_-109.03125
2120,35.59375,-103.09375,1259.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.59375_-103.09375
2121,35.59375,-103.15625,1287.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.59375_-103.15625
2122,35.59375,-103.21875,1300.0,/home/jovyan/work/notebooks/data/70b977e22af544f8a7e5a803935c329c/70b977e22af544f8a7e5a803935c329c/data/contents/livneh2015/Daily_MET_1950_2013/raw/Meteorology_Livneh_NAmerExt_15Oct2014_35.59375_-103.21875
